Date,Min Temp,Max Temp,Humidity,Precipitation
24-07-2004,26.8,32,81,5
21-08-2004,27.4,32,85,11
26-08-2004,28.4,34,79,1.5
14-09-2004,22.8,25,93,18
18-09-2004,26.4,31,85,7
27-09-2004,26,34.2,78,11
17-10-2004,22.4,30.4,68,0
20-10-2004,22.2,32,71,0
21-10-2004,22,32,67,0
23-10-2004,21.6,32,69,0
21-11-2004,19,30,69,0
17-12-2004,16,27,80,0
18-12-2004,15.4,27,80,0
08-01-2005,13.8,24.8,66,0
12-01-2005,14,21,89,0
30-01-2005,16,25,76,0
04-02-2005,11.2,24.6,67,0
06-02-2005,15,30,71,0
09-02-2005,17,29.6,71,0
15-02-2005,18,33.4,57,0
20-02-2005,23,32.8,72,0
26-02-2005,17,31.2,55,0
22-03-2005,24,35.4,74,1
28-03-2005,25,34.2,71,0
27-04-2005,27,38.8,59,0
01-05-2005,21,36.2,66,1
08-05-2005,23.8,35,75,6.5
29-08-2003,26,30.2,85,2.5
13-09-2003,25,31,88,7
19-09-2003,27,33.2,79,4
23-09-2003,27,34,82,5.5
15-10-2003,23,34,77,0
20-10-2003,24.8,33.8,74,0
27-10-2003,24,30,87,14
17-11-2003,18,29,71,0
20-11-2003,19.6,31,73,0
22-11-2003,15.8,27,71,0
23-11-2003,15.8,28,83,0
27-11-2003,16.4,28,82,0
01-12-2003,15,27,75,0
12-12-2003,16.4,28,69,0
15-12-2003,16.2,28,68,0
25-12-2003,12.6,26,68,0
28-12-2003,14,19,84,2
30-12-2003,12.8,21.8,78,0
05-01-2004,10.1,15.4,85,0
12-01-2004,12.8,26,71,0
19-01-2004,18.8,30,75,0
25-01-2004,15.6,25,73,0
27-01-2004,13,24,70,0
28-01-2004,13,24,68,0
30-01-2004,13.6,27,63,0
02-02-2004,18.4,27,64,0
03-02-2004,15,24,57,0
04-03-2004,17.6,33,53,0
11-03-2004,19,32,70,0
19-03-2004,26,34,74,0
22-03-2004,26,37,67,0
29-03-2004,26,35.8,72,0
30-03-2004,23,31,72,0.5
10-04-2004,27,34,82,0
11-04-2004,27,35.4,82,0
13-04-2004,26,37.2,80,0
16-05-2004,29.8,39,66,0
02-06-2004,23.6,35,73,4.5
08-06-2004,25.4,35.6,78,4
18-06-2004,26.8,34,84,6
12-07-2004,26.6,35,80,15
14-07-2004,26.4,35,73,3
02-08-2004,27.6,34,78,5
04-08-2004,26.6,33,78,7
19-08-2004,27.4,34,83,8
29-08-2004,25.6,33,85,20
06-09-2004,27,33.6,81,6.5
07-09-2004,27,34,77,1.5
19-09-2004,26.4,32,84,7
22-09-2004,26.4,33.2,82,5
28-09-2004,25,33.4,78,8
03-10-2004,25,32,82,7
05-10-2004,24.8,26,92,21.5
11-10-2004,25.2,34,83,0
13-10-2004,24.4,33,86,2.5
26-10-2004,22,31,68,0
20-11-2004,19.4,30,80,0
22-11-2004,18,29,71,0
26-11-2004,18.6,29,73,0
19-12-2004,16.8,27.8,81,0
21-12-2004,18.4,29,76,0
18-01-2005,14,25.4,74,0
29-01-2005,17,24,82,0
05-02-2005,11.4,27,68,0
08-09-2003,25,31.2,86,10.5
12-09-2003,25,32,88,11
20-09-2003,27,34.6,79,6.5
25-09-2003,25.2,33,88,5
05-10-2003,25,30.4,86,1
12-10-2003,24.4,34,75,0
25-10-2003,24.4,28.2,86,4
29-10-2003,25.4,31,85,0
30-10-2003,25,32,83,0.5
10-11-2003,20,31.4,77,0
18-11-2003,17.2,29.2,74,0
24-11-2003,17.6,28.4,83,0
04-12-2003,14.4,30,71,0
10-12-2003,16.6,27,74,0
13-12-2003,16,28,69,0
16-12-2003,19.6,23,83,1.5
11-01-2004,11.6,27,70,0
15-01-2004,15,29,72,0
20-01-2004,16.6,28,70,0
06-02-2004,14.6,24,69,0
09-02-2004,14.6,27,60,0
12-02-2004,14.6,31,60,0
16-02-2004,15.8,30,61,0
17-02-2004,16.4,30,61,0
09-03-2004,18.6,33,60,0
23-03-2004,26.2,35.4,70,0
26-03-2004,25.8,35,68,0
27-03-2004,25.6,36,63,0
18-04-2004,27,35.4,79,0
04-05-2004,24.6,37,62,0
09-05-2004,28,38,69,0
15-05-2004,28.8,39,68,0
22-05-2004,24.8,36,71,0
01-06-2004,22.6,38,64,2
11-06-2004,28,36,73,1
13-06-2004,26.2,30,89,17
14-06-2004,26.2,31,85,17
23-06-2004,29,37,62,1
28-06-2004,26,36.6,75,16
01-07-2004,28,35.2,79,11.5
08-07-2004,26,33,85,17.5
15-07-2004,27,33,79,11
17-07-2004,27.4,33,77,6.5
19-07-2004,25.8,34,78,2.5
22-07-2004,24,34,77,0.5
22-08-2004,25.2,32,87,4.5
23-08-2004,27,34,85,5.5
30-08-2004,27.2,33,82,12.5
01-09-2004,27,35,81,4.5
12-09-2004,25,28,93,47
15-09-2004,24,26,94,15
01-10-2004,26,34,76,8.5
19-10-2004,20.6,31,67,0
24-10-2004,21.4,32,71,0
01-11-2004,18.2,31,60,0
06-11-2004,17.4,31,61,0
14-11-2004,17.8,30.6,70,0
19-11-2004,19,29,78,0
30-11-2004,17,28.2,67,0
01-12-2004,17,28,66,0
04-12-2004,15.6,27.4,61,0
05-01-2005,15,25.4,75,0
11-01-2005,16,21,94,14.5
13-01-2005,13,23.2,82,0
26-10-2003,25,29.2,87,11
31-10-2003,23.9,28.4,88,6.5
04-11-2003,21.8,31,78,0
12-11-2003,19,28.2,86,0
14-11-2003,17.2,30,75,0
21-11-2003,19,29.4,72,0
05-12-2003,14.6,27,74,0
06-12-2003,14.6,27.8,79,0
08-12-2003,15.6,25,85,0
11-12-2003,14.4,28,69,0
27-12-2003,13,24.4,66,0
02-01-2004,11.4,23,80,0
09-01-2004,11.8,24,70,0
10-01-2004,9.4,29,69,0
23-01-2004,18.6,29,80,0
24-01-2004,18,26,80,0
21-02-2004,18.4,31,62,0
24-02-2004,17.2,32.4,49,0
26-02-2004,18,31,60,0
05-03-2004,19,33,56,0
18-03-2004,24.6,33,72,0
21-03-2004,25.8,38,65,0
25-03-2004,25.8,36,72,0
05-04-2004,21,34.4,80,0
15-04-2004,27.6,36.2,79,0
19-04-2004,26,36,83,17
22-04-2004,22.3,35.2,75,3
27-04-2004,23,33,72,1.5
12-05-2004,29.8,37,65,0
17-05-2004,28.6,38,67,0.5
28-05-2004,26,35,74,0.5
29-05-2004,27.4,37,65,2
09-06-2004,25,35,76,0
24-06-2004,29.4,37,64,0.5
26-06-2004,26,36,72,0.5
04-07-2004,27.2,33,81,6
07-07-2004,26,32,82,4
28-07-2004,26.4,33,79,4.5
08-08-2004,26.2,32,82,12.5
18-08-2004,26,33,87,3.5
28-08-2004,25.6,33,90,5.5
09-09-2004,25.6,34,88,8
24-09-2004,26,33.2,77,5
25-09-2004,26.6,32.2,85,1
29-09-2004,25.2,34,78,21
07-10-2004,24.8,28,86,20
09-10-2004,23.8,32,80,0
22-10-2004,21.4,31.6,67,0
08-11-2004,18.8,31,64,0
11-11-2004,20,30,70,0
13-11-2004,17.2,30,74,0
16-11-2004,16.6,31,65,0
23-11-2004,19.4,30,68,0
25-11-2004,18.8,29,75,0
09-12-2004,16.8,27.6,66,0
12-12-2004,17,28,78,0
15-12-2004,16.6,27.2,79,0
16-12-2004,16,27.4,78,0
27-12-2004,12,22,67,0
01-01-2005,12.8,26.6,75,0
17-01-2005,12,27.6,73,0
26-01-2005,14,24,70,0
28-01-2005,15,23.4,83,0
03-02-2005,12,23,67,0
14-05-2005,29,37.8,69,0
22-05-2005,25,36.6,73,0
24-05-2005,28,34.2,77,0
25-05-2005,27,35.8,75,0
03-06-2005,28,39.2,70,0
10-06-2005,29,37.4,68,0
12-06-2005,29,38,72,0
20-07-2005,25.8,33,84,10
23-07-2005,26,33.6,86,3.5
26-07-2005,27,29.6,92,9.5
01-08-2005,27,35.2,82,8
06-08-2005,27,31.6,81,0
26-09-2005,28,33,79,3.5
05-10-2005,23.8,33,72,1
22-10-2005,24,26,96,26
11-11-2005,20,30,65,0
04-12-2005,15.6,27.4,66,0
11-12-2005,15,26,72,0
13-12-2005,13,26,64,0
19-12-2005,15,26,72,0
27-09-2000,24,36,74,0
14-01-2005,13,24,77,0
19-01-2005,16,24,77,0
22-01-2005,12,23,68,0
23-01-2005,14,24,67,0
12-02-2005,19,33,58,0
11-03-2005,21,30,74,3
16-03-2005,22.3,32.8,73,1
29-03-2005,26,35.2,71,0.5
14-04-2005,26,36.2,68,0
16-04-2005,27,35.4,75,0
26-04-2005,27,38,62,0
06-05-2005,21.6,32.2,80,5
09-05-2005,26,37.8,71,0
19-05-2005,25,35.8,72,11.5
23-06-2005,28,35.8,78,1.5
18-07-2005,27,34.4,76,0.5
22-07-2005,27,33.8,82,6.5
03-08-2005,26.6,30.4,90,11
08-08-2005,26,31,90,1.5
12-08-2005,26,34,80,0
20-08-2005,25,28.6,90,5
21-08-2005,26,31.8,84,4.5
28-08-2005,27,33.6,83,7.5
06-09-2005,27,35,78,1.5
08-09-2005,27,33.6,82,7
01-10-2005,24,30,92,12.5
04-10-2005,25,30,85,20.5
11-10-2005,25,34,83,5.5
19-10-2005,22.6,29,89,19.5
24-10-2005,21.8,27,89,1.5
27-10-2005,24,31,75,0
31-10-2005,22.8,33,70,0
20-11-2005,14.8,29.6,64,0
30-11-2005,14,30,76,0
08-12-2005,13,26.2,74,0
10-03-2005,25,33.4,72,0
18-03-2005,23,33.2,77,1
20-03-2005,24,36.6,70,0.5
04-04-2005,22,34,68,0
19-04-2005,26,35.4,69,8
20-04-2005,25,36.4,55,0
21-04-2005,24,36,66,0
11-05-2005,28,37,69,0
26-05-2005,29,38,71,0.5
15-06-2005,29,37.6,75,0
19-06-2005,25.6,37.4,73,0
30-06-2005,27,31,83,11.5
04-07-2005,25.4,28,95,22.5
04-08-2005,26,32.2,87,6.5
07-08-2005,27,34,85,6.5
14-08-2005,27,32.8,86,11
19-08-2005,27,32.8,86,17.5
01-09-2005,27,35.4,78,7
07-09-2005,27,36,75,2
17-09-2005,25,30.4,88,26.5
18-09-2005,26,31,81,6
27-09-2005,27,33.8,74,2
16-10-2005,25,33,76,3.5
18-10-2005,24,29,89,13.5
04-11-2005,20,29,67,0
12-11-2005,18,29,64,0
16-11-2005,18,29,76,0
17-11-2005,17,29.4,72,0
21-11-2005,15,28,74,0
29-11-2005,12.6,30,74,0
09-12-2005,13,27,75,0
16-12-2005,14,27.4,79,0
20-12-2005,15,26.2,69,0
11-02-2005,18,31,61,0
16-02-2005,22.6,34,72,0
17-02-2005,23,32.6,75,0
21-02-2005,21,34.2,61,0
05-03-2005,24,34.6,65,0.5
06-03-2005,23,34.6,69,0.5
08-03-2005,24.4,33.2,62,1
21-03-2005,24.4,36.4,66,0
01-04-2005,22,32,73,0
05-04-2005,23,34.4,73,0
08-04-2005,26,34.2,72,0
13-04-2005,21.8,35.4,64,0
03-05-2005,22,34.6,73,2.5
07-05-2005,21.6,31.8,75,1
13-05-2005,27,38,71,1.5
20-05-2005,24,35.2,73,7
30-05-2005,28,37.4,69,0
02-06-2005,29,41,66,0
07-06-2005,26,36,74,3.5
08-06-2005,26,37,68,0.5
11-06-2005,29,39.2,71,0
13-06-2005,29,38,74,0
27-06-2005,26,31.4,86,25
03-07-2005,26,27.6,94,15.5
06-07-2005,26.6,33.2,81,9
14-07-2005,24,27.4,92,41.5
19-07-2005,28.2,34.4,76,0.5
02-08-2005,27,34,84,25.5
11-08-2005,28,35.2,74,0
24-08-2005,23.6,34,87,11.5
26-08-2005,25.6,33.2,92,12
27-08-2005,26.6,30.8,91,13
09-09-2005,26,31,87,10.5
15-09-2005,26,34,80,0
23-09-2005,26,33.2,83,3.5
10-10-2005,25,33.6,79,0
28-10-2005,25,31.2,78,2
05-11-2005,19,29.6,67,0
06-11-2005,18,29.6,65,0
09-11-2005,21,30.2,76,0
10-11-2005,21,30,71,0
13-11-2005,18.2,29.2,70,0
15-11-2005,16.8,29,70,0
18-11-2005,16.2,28.6,64,0
05-12-2005,13,25.6,59,0
07-12-2005,14,26.2,66,0
17-12-2005,15,26.2,77,0
03-11-2000,23.4,31,79,0.5
08-11-2000,19.8,32,69,0
12-11-2000,18,32,69,0
22-11-2000,19,31,79,0
27-11-2000,18.4,31,66,0
05-12-2000,0,26,68,0
12-12-2000,14,27.2,75,0
26-12-2000,16.6,27,63,0
30-12-2000,13.6,26,67,0
27-01-2001,9.6,26,66,0
29-01-2001,11,27,69,0
01-02-2001,17,31,71,0
19-02-2001,19,31,66,0
27-02-2001,21,29.8,60,1
01-03-2001,20,31,76,0
03-03-2001,18,30,51,0
06-03-2001,14,31,62,0
15-03-2001,20,34,63,0
18-03-2001,21,34,60,0
19-03-2001,20,35.4,56,0
23-03-2001,21,30.2,73,0.5
24-03-2001,21,31.6,67,0
31-03-2001,21,32.4,68,7
04-04-2001,24,36,64,0
10-04-2001,27,35.6,75,0
14-04-2001,22,30.6,66,1
19-04-2001,23,36,63,0.5
01-05-2001,22,32,73,3.5
03-05-2001,26,34,72,8
09-05-2001,22,33,77,0
11-05-2001,22,32,72,0
18-05-2001,27,35.4,64,20
21-05-2001,24,36,73,13.5
25-05-2001,26,35,75,0
26-05-2001,28,34,70,0
29-06-2001,27.4,32,74,18.5
13-07-2001,26.2,31,68,0
25-07-2001,27,33.3,83,7.5
28-07-2001,27,32.2,81,7
29-07-2001,25.4,31.6,82,17
06-08-2001,26.4,32.2,79,2
12-08-2001,27,32.6,80,4.5
13-08-2001,26.6,34,81,5.5
14-08-2001,27,32,78,6
28-08-2001,26,32,85,14
18-09-2001,24.2,31,86,2
20-09-2001,26.2,33,81,1
11-10-2001,24.4,34,80,3
12-10-2001,25.4,32.8,81,0
24-10-2001,25,32.8,70,0.5
27-10-2001,23,31,72,1.5
29-10-2001,23.6,29.6,70,5.5
05-11-2001,22,32.4,79,0
11-11-2001,23,27,87,13.5
12-11-2001,22.4,26,91,5.5
17-11-2001,19.4,31,69,0
22-11-2001,21,28,87,0
31-12-2001,13,25,70,0
28-02-2002,17,31.6,59,0
01-03-2002,17,31.2,66,0
06-03-2002,18,31,56,0
07-03-2002,16.2,31.2,57,0
08-03-2002,19.8,32.6,62,0.5
10-03-2002,21,34,53,0
23-09-2000,25.2,32,85,9
24-09-2000,25,33,80,7.5
11-10-2000,26,33.6,79,0.5
19-10-2000,25,31.2,85,0.5
22-10-2000,26,34,78,0
28-10-2000,20.4,25,88,39.5
07-11-2000,21.4,32,67,0
10-11-2000,18.6,34,62,0
11-11-2000,18.8,32,66,0
13-11-2000,19.8,31,68,0
14-11-2000,18,31.4,71,0
17-11-2000,18.6,29.6,73,0
02-12-2000,15,26,57,0
04-12-2000,0,26,67,0
10-12-2000,13,28,67,0
11-12-2000,12.6,28,71,0
16-12-2000,14,26.4,64,0
02-01-2001,16.6,27,64,0
03-01-2001,16.6,25,73,0
09-01-2001,11.6,26,81,0
22-01-2001,10,28.4,68,0
28-01-2001,10.2,26,66,0
30-01-2001,11,29,74,0
22-02-2001,20,29.4,69,16.5
07-03-2001,17.2,31.8,57,0
08-03-2001,15,31.2,56,0
14-03-2001,20,33,72,0
21-03-2001,21,35.4,73,0
30-03-2001,21,35,67,1
13-04-2001,25.5,32,64,0
30-04-2001,21,35,70,4.5
13-05-2001,24,32.8,68,0
16-05-2001,25,36,68,8
17-05-2001,25,36.4,65,0.5
19-05-2001,26,37,57,3.5
31-05-2001,24.6,37.4,68,5
13-06-2001,26.2,30.6,76,5
30-06-2001,26,30,76,11.5
05-07-2001,27,33.2,72,0.5
10-07-2001,26,29,74,13
15-07-2001,27,34,75,3
18-07-2001,26.6,32,78,9.5
19-07-2001,27,30.2,73,1.5
24-07-2001,26.8,31.2,82,12
31-07-2001,26.6,34,78,9
04-08-2001,27,32,79,5.5
05-08-2001,26.8,31,82,5.5
18-08-2001,26.4,35,74,5.5
21-08-2001,27,33,77,0.5
04-09-2001,27.4,31,86,18
17-09-2001,25.8,30,87,4
25-09-2001,26.2,33,77,2.5
27-09-2001,27.4,35,74,3.5
16-10-2001,24.4,32.4,77,5.5
18-10-2001,25,29,85,5.5
19-10-2001,25,31,83,0
25-10-2001,23.8,32.4,70,0
10-11-2001,23,27,88,4.5
16-11-2001,18.4,30.2,71,0
23-11-2001,21,30,78,0
27-11-2001,18,30,80,0
01-12-2001,15.2,27,82,0
05-12-2001,14.2,28,79,0
30-12-2001,13,25.4,72,0
13-01-2002,13,27,69,0
16-01-2002,17,28.6,65,0
23-10-2000,24,32.2,87,0
24-10-2000,23,33.6,81,0
31-10-2000,21.6,30,81,0
01-11-2000,22,30.4,80,0.5
16-11-2000,18,30,71,0
06-12-2000,11.6,26.4,72,0
22-12-2000,13,25.6,71,0
24-12-2000,14,26,73,0
07-01-2001,9.4,22.8,75,0
12-01-2001,8,24,69,0
14-01-2001,11.4,25,68,0
05-02-2001,14,28,68,0
10-02-2001,11.8,30,54,0
12-02-2001,13.6,30,64,0
15-02-2001,13.4,30.4,64,0
02-03-2001,20,30.2,74,0
12-03-2001,17.4,34,52,0
17-03-2001,22,34,71,0
22-03-2001,21,34.6,75,15.5
08-04-2001,23,37,65,0
09-04-2001,27,35.4,72,0
15-04-2001,22,34,71,2
16-04-2001,21,33,75,0.5
25-04-2001,26,38,65,0
04-05-2001,21,32.6,67,0
06-05-2001,22,31.6,67,19.5
10-05-2001,25.3,35.4,78,0
29-05-2001,26,36.4,71,28
01-06-2001,25,34,67,1.5
19-06-2001,25.8,30.2,80,8
25-06-2001,26.6,32,81,8
07-07-2001,27,32,73,4.5
20-07-2001,26,30.4,71,2.5
15-08-2001,26.4,31.4,80,5.5
20-08-2001,27,32,81,1.5
24-08-2001,28,31,78,3
27-08-2001,26.4,33,85,13.5
03-09-2001,25,39,76,0.5
05-09-2001,25.4,32,88,14.5
11-09-2001,25.4,32,87,36.5
13-09-2001,25,32.4,80,5.5
08-10-2001,26,34,77,2.5
17-10-2001,24.4,31,85,5.5
03-11-2001,22.6,32.2,82,0
07-11-2001,25,30.2,82,0
21-11-2001,20.4,29.6,87,0
26-11-2001,19,29,82,0
28-11-2001,20,29.2,78,0
08-12-2001,15.6,28.4,75,0
21-12-2001,12,23.2,82,0
24-12-2001,11,25,75,0
01-01-2002,11,24.4,69,0
02-01-2002,10.4,24,71,0
05-01-2002,12.8,26,69,0
06-01-2002,12.6,26,67,0
08-01-2002,15,26,65,0
03-02-2002,12.4,26,72,0
04-02-2002,12,26,69,0
23-02-2002,17.2,31,58,0
24-02-2002,18.2,33.6,56,0
25-02-2002,19,31.2,61,1.5
11-03-2002,25,34.6,52,0
17-03-2002,21,34.8,55,0
23-03-2002,25.4,37,52,0
14-03-2002,20.6,34,50,0
15-03-2002,21,33.8,47,0
13-04-2002,19,31.2,71,0
14-04-2002,23,35,72,0
29-04-2002,26,38,70,0
02-05-2002,26.4,35.6,67,0
08-05-2002,28,38,68,0
14-05-2002,25.8,34,79,10.5
18-05-2002,27.4,37,69,3
21-05-2002,30,41,59,0
29-05-2002,26,32,84,8.5
12-06-2002,25.2,28,91,27
13-06-2002,26,30,87,23.5
19-06-2002,28,34.8,75,4
20-06-2002,28,34.6,74,8
26-06-2002,26,30,86,8
14-07-2002,26,37,77,4
19-07-2002,26,30.2,90,2.5
22-07-2002,25.4,28,91,8
23-07-2002,26,34,78,0.5
24-07-2002,27.8,37,67,2
29-07-2002,21,32.6,82,19.5
10-08-2002,28,32,80,10.5
13-08-2002,26,30.4,86,12
14-08-2002,26,31,82,8.5
14-09-2002,26.2,33.6,80,1
26-09-2002,26,32,82,1.5
11-10-2002,24.8,33,79,1
19-10-2002,24.2,31,84,6.5
20-10-2002,23.2,32,77,0
23-10-2002,22,32,71,0
03-11-2002,22.3,32,74,0
06-11-2002,23.4,32,77,0
08-11-2002,21.2,31,70,0
11-11-2002,22.3,28,80,22.5
05-12-2002,14.2,28,75,0
13-12-2002,14.6,26.6,75,0
16-12-2002,14.8,27,74,0
17-12-2002,15.2,27,74,0
25-12-2002,14.4,23.6,86,1
22-01-2003,8,23,70,0
28-01-2003,14,27.6,71,0
10-02-2003,18.6,30,66,1.5
18-02-2003,18.2,33,66,0
24-02-2003,16.4,30.2,60,0
02-03-2003,23.6,35,59,0
03-03-2003,24.6,37,58,0
04-03-2003,23.7,33,55,0
10-03-2003,17,32.2,64,0
12-03-2003,17.8,28.4,85,15
13-03-2003,17.4,29,74,9.5
23-06-2003,25,32,86,18.5
10-07-2003,28,34.2,79,6.5
13-07-2003,25,31,91,18.5
24-07-2003,26,33,83,14.5
15-08-2003,27,32.4,81,7
30-08-2003,25,32,85,30.5
02-10-2003,25,30,89,10.5
03-10-2003,24,34,82,9
01-11-2003,23.4,31.2,80,4
13-11-2003,19.4,29,78,0
16-11-2003,18.2,29,76,0
25-11-2003,18.2,28.4,84,0
28-11-2003,14.2,28,77,0
21-09-2000,25,28,90,12
25-09-2000,26,33,79,2
01-10-2000,26,31,83,0
02-10-2000,25.6,31.4,83,0
06-10-2000,26,34,78,1
08-10-2000,26.2,33.2,84,0
13-10-2000,25.6,33,79,0.5
14-10-2000,23,32.8,72,0
17-10-2000,26,31.4,82,4.5
25-10-2000,24,33,82,0
30-10-2000,21.2,27,83,0
02-11-2000,23.8,31,81,3
04-11-2000,23.6,32,73,0
05-11-2000,23.8,32,71,0
29-11-2000,19.4,27.2,73,0
13-12-2000,13.4,25.4,73,0
15-12-2000,13,26,71,0
21-12-2000,14,25,66,0
06-01-2001,10.6,21,71,0
13-01-2001,9,24,70,0
18-01-2001,10,25,69,0
20-01-2001,9,27,67,0
26-01-2001,9.2,25,64,0
31-01-2001,14,28.8,82,0
04-02-2001,13,27,62,0
06-02-2001,16,29,80,0
11-02-2001,13.4,28.8,69,0
16-02-2001,14.6,29.4,77,0
18-02-2001,17.4,32.2,65,0
24-02-2001,20,33.2,69,0
11-03-2001,16,34,56,0
05-04-2001,24,37,58,0
18-04-2001,21,30.4,78,6
20-04-2001,23,37,50,0
21-04-2001,26,38,47,0
28-04-2001,27.8,36,70,0
29-04-2001,29,36.2,71,0
02-05-2001,22,35.4,67,12.5
12-05-2001,25,32.6,70,18.5
05-06-2001,25,31.6,84,15
06-06-2001,25,34,83,5
07-06-2001,26,34.4,81,9
14-06-2001,25,28,83,22.5
15-06-2001,25.6,30,72,2
17-06-2001,25,27,82,10
01-07-2001,25.6,31.2,79,21.5
30-07-2001,25,33.4,84,22.5
03-08-2001,27.2,33.4,77,3
25-08-2001,27.2,32,78,6.5
29-08-2001,26.6,35,80,10
31-08-2001,27,33,82,8
01-09-2001,27,33.4,82,10
02-09-2001,27,34,75,1
06-09-2001,25.6,31,86,14.5
28-09-2001,27,35,74,0.5
29-09-2001,27,34,75,3
13-10-2001,26.4,33.4,83,2.5
13-11-2001,23,28,89,6
15-11-2001,19.4,31,75,0
19-11-2001,22.4,30,78,0
25-11-2001,18,28.4,82,0
15-12-2001,14,26,79,0
28-12-2001,10,26.4,78,0
29-12-2001,12,26,77,0
09-01-2002,15,26,67,0
29-03-2002,25,32,51,5
03-04-2002,20.6,27,83,45.5
20-04-2002,27,35.2,74,0
09-05-2002,27,37,75,0
23-06-2002,25,30,87,54
27-06-2002,27.2,34,74,2.5
29-06-2002,27.4,35,79,3
09-07-2002,29.8,38,65,1
13-07-2002,29,36.6,70,0
26-07-2002,30,38,62,0
08-08-2002,27.8,33.2,75,8
16-08-2002,26,30.6,85,6.5
23-08-2002,25.4,28.2,87,9.5
18-09-2002,27,34,72,0
27-09-2002,26.5,31.8,86,9.5
06-10-2002,26.8,34,80,6
12-10-2002,25,33,85,4.5
17-10-2002,24.4,35,72,0.5
28-10-2002,19.4,31,69,0
14-11-2002,19.2,28,80,0
16-11-2002,17,28,73,0
26-11-2002,17.8,29.8,76,0
07-12-2002,14.4,28,75,0
09-12-2002,13,26.8,74,0
10-12-2002,12.8,27.4,69,0
21-12-2002,16.6,29.6,75,0
01-01-2003,12.6,23,80,0
03-01-2003,13.8,25,74,0
04-01-2003,14.4,24.6,72,0
11-01-2003,10,21,74,0
13-02-2003,19,25,85,3.5
17-02-2003,18,32,72,0
27-02-2003,22,34,68,0
07-03-2003,14.6,29,55,0
08-03-2003,13.6,30.2,57,0
09-03-2003,15.6,30.6,53,0
23-03-2003,21,33,59,0
04-04-2003,25,33,78,14
14-04-2003,26,36.6,73,0
15-04-2003,23,33,65,0.5
30-04-2003,22.6,36,78,2
14-05-2003,27.6,36,69,1.5
17-05-2003,28,38,66,0
18-05-2003,29.1,37.2,66,0
22-05-2003,20,34.2,77,0.5
07-06-2003,25.6,35,81,0
08-06-2003,24,34,76,0
18-06-2003,26,29,87,45.5
28-06-2003,25,32.2,89,9.5
30-06-2003,24,33.6,90,11
03-07-2003,26,33.2,86,7
04-07-2003,26,31.8,87,4.5
08-07-2003,27,34.2,82,3.5
27-07-2003,26,31,86,5.5
02-08-2003,25,31.6,84,4.5
04-08-2003,26,33,80,1
19-08-2003,28,35,74,1.5
20-08-2003,28.2,35,74,2
22-08-2003,26.6,34,80,12.5
05-09-2003,26,31,82,6
28-09-2003,25.6,34,79,1.5
04-10-2003,24,33,82,3.5
08-10-2003,24,26,94,20
28-10-2003,24.4,30.4,85,6
02-12-2003,15,27,74,0
03-12-2003,13.4,30,71,0
19-12-2003,19.4,26,78,0
29-12-2003,12.4,24,74,0
13-01-2004,13,27,71,0
01-02-2004,20,28,71,3
14-02-2004,16,31,62,0
22-02-2004,18.4,31,64,0
23-02-2004,18.6,32,59,0
06-03-2004,18.2,34.4,51,0
10-03-2004,19.8,29,72,3.5
06-04-2004,25,34.4,75,5.5
08-04-2004,23,33,79,0
20-04-2004,25.8,34,83,6.5
26-04-2004,24,34,72,0
30-04-2004,23,35.4,71,0
03-05-2004,25,36.6,55,0
11-05-2004,28.3,36.8,69,0
13-05-2004,30.2,41,65,1
18-05-2004,28.6,37,69,0
24-05-2004,25,35,73,3
30-05-2004,29,37,67,1
12-06-2004,26.6,32,83,20
05-07-2004,28,34.2,76,1
10-07-2004,27.8,34,70,1.5
11-07-2004,27.2,35,70,4
18-07-2004,28.4,34,75,5.5
23-07-2004,26.8,33,81,8
27-07-2004,27,34,78,2.5
30-07-2004,26.6,32,79,10.5
11-08-2004,26.6,33,80,10.5
14-08-2004,26.4,33,79,11.5
17-08-2004,27,35,77,7
24-08-2004,27.8,33,83,16
25-08-2004,28,35,77,2.5
11-09-2004,25.4,29,92,12.5
13-09-2004,24,33,91,8
30-09-2004,26.4,34,80,4.5
02-10-2004,26,34,76,0
04-11-2004,18,29.2,62,0
05-11-2004,18.4,30,62,0
07-11-2004,19,30,62,0
18-11-2004,18,28.4,84,0
11-12-2004,17,27.4,78,0
14-12-2004,17.4,27.2,76,0
22-12-2004,19,28.4,82,0
23-12-2004,17,25,89,0
30-12-2004,10.8,24,74,0
25-01-2005,13,23,75,0
27-01-2005,13,25,72,0
02-02-2005,13.8,24,71,0
10-02-2005,17.8,29.2,67,0
14-02-2005,18.8,31.8,46,0
18-02-2005,23,31,76,0
22-02-2005,20.6,29,61,0
19-03-2005,23,34.8,73,0
03-04-2005,21,35.4,67,0
12-04-2005,22.8,33.8,56,0
15-04-2005,26,36.4,72,0
23-04-2005,27,35.8,74,0
04-05-2005,23.4,36.2,64,1
05-05-2005,21.4,34.4,74,8.5
16-05-2005,28.6,36.6,69,0
29-05-2005,28,36.6,69,0
12-01-2002,12,26,67,0
27-01-2002,12,28,68,0
31-01-2002,13.2,24,74,0
06-02-2002,12,29,69,0
11-02-2002,17.4,30,62,0
12-02-2002,20,28,62,0
21-02-2002,16.6,31.8,61,0
03-03-2002,21,29.8,60,0
05-03-2002,16.6,30.4,59,0
21-03-2002,23,36,46,0
24-03-2002,25,34.2,50,0
07-04-2002,25,35.4,76,0
