Date,Min Temp,Max Temp,Humidity,Pressure,Precipitation
2001-08-29,26.6,35.0,80,996,10.0
2001-08-30,26.2,32.0,82,995,10.5
2001-08-31,27.0,33.0,82,996,8.0
2001-09-01,27.0,33.4,82,1001,10.0
2001-09-02,27.0,34.0,75,1002,1.0
2001-09-03,25.0,39.0,76,1002,0.5
2001-09-04,27.4,31.0,86,1001,18.0
2001-09-05,25.4,32.0,88,1000,14.5
2001-09-06,25.6,31.0,86,1001,14.5
2001-09-07,25.4,32.0,81,1003,11.5
2001-09-08,25.4,33.8,79,1004,16.0
2001-09-09,27.4,33.0,81,1002,12.0
2001-09-10,26.4,32.0,81,1001,17.0
2001-09-11,25.4,32.0,87,1001,36.5
2001-09-12,24.4,31.4,86,1003,38.0
2001-09-13,25.0,32.4,80,1003,5.5
2001-09-14,26.4,33.6,76,1004,0.5
2001-09-15,27.0,34.0,80,1005,0.5
2001-09-16,26.6,33.0,80,1004,7.0
2001-09-17,25.8,30.0,87,1003,4.0
2001-09-18,24.2,31.0,86,1002,2.0
2001-09-19,24.2,34.0,80,1003,0.5
2001-09-20,26.2,33.0,81,1003,1.0
2001-09-22,26.6,34.0,76,1005,0.0
2001-09-23,27.0,33.0,76,1005,0.0
2001-09-24,26.8,33.0,77,1005,9.0
2001-09-25,26.2,33.0,77,1004,2.5
2001-09-26,26.4,34.4,74,1003,0.0
2001-09-27,27.4,35.0,74,1003,3.5
2001-09-28,27.0,35.0,74,1003,0.5
2001-09-29,27.0,34.0,75,1004,3.0
2001-09-30,24.0,29.0,87,1005,20.5
2001-10-01,24.8,31.0,85,1006,11.5
2001-10-02,25.4,32.0,87,1006,11.5
2001-10-03,25.0,29.0,90,1006,10.5
2001-10-04,25.0,30.4,85,1006,9.5
2001-10-05,26.0,31.4,83,1005,7.0
2001-10-06,26.0,33.8,81,1006,6.5
2001-10-07,26.4,33.0,80,1007,1.5
2001-10-08,26.0,34.0,77,1007,2.5
2001-10-09,23.2,35.0,77,1007,3.5
2001-10-10,23.6,32.4,83,1007,20.0
2001-10-11,24.4,34.0,80,1007,3.0
2001-10-12,25.4,32.8,81,1007,0.0
2001-10-13,26.4,33.4,83,1006,2.5
2001-10-14,25.6,32.0,83,1005,1.5
2001-10-15,24.6,32.0,86,1007,2.0
2001-10-16,24.4,32.4,77,1007,5.5
2001-10-17,24.4,31.0,85,1007,5.5
2001-10-18,25.0,29.0,85,1007,5.5
2001-10-19,25.0,31.0,83,1010,0.0
2001-10-20,24.0,31.4,78,1010,0.0
2001-10-22,22.6,32.4,75,1009,0.0
2001-10-23,24.4,33.0,71,1008,0.0
2001-10-24,25.0,32.8,70,1007,0.5
2001-10-25,23.8,32.4,70,1005,0.0
2001-10-26,23.0,32.8,73,1006,0.0
2001-10-27,23.0,31.0,72,1007,1.5
2001-10-28,24.0,30.0,73,1008,11.0
2001-10-29,23.6,29.6,70,1007,5.5
2001-10-30,24.4,29.0,76,1006,7.0
2001-10-31,24.0,30.0,80,1008,0.0
2001-11-01,23.0,30.8,75,1010,0.0
2001-11-02,22.0,31.2,76,1010,0.0
2001-11-03,22.6,32.2,82,1010,0.0
2001-11-04,23.0,32.8,82,1009,0.0
2001-11-05,22.0,32.4,79,1011,0.0
2001-11-06,21.8,30.8,80,1011,1.0
2001-11-07,25.0,30.2,82,1011,0.0
2001-11-08,23.3,29.4,82,1010,0.0
2001-11-09,22.4,29.2,82,1010,0.0
2001-11-10,23.0,27.0,88,1009,4.5
2001-11-11,23.0,27.0,87,1008,13.5
2001-11-12,22.4,26.0,91,1009,5.5
2001-11-13,23.0,28.0,89,1011,6.0
2001-11-14,21.8,31.0,80,1012,0.0
2001-11-15,19.4,31.0,75,1012,0.0
2001-11-16,18.4,30.2,71,1012,0.0
2001-11-17,19.4,31.0,69,1012,0.0
2001-11-18,23.4,31.0,68,1012,0.0
2001-11-19,22.4,30.0,78,1012,0.0
2001-11-21,20.4,29.6,87,1014,0.0
2001-11-22,21.0,28.0,87,1014,0.0
2001-11-23,21.0,30.0,78,1012,0.0
2001-11-24,19.6,29.4,82,1013,0.0
2001-11-25,18.0,28.4,82,1013,0.0
2001-11-26,19.0,29.0,82,1012,0.0
2001-11-27,18.0,30.0,80,1013,0.0
2001-11-28,20.0,29.2,78,1011,0.0
2001-11-29,20.0,29.0,79,1012,0.0
2001-11-30,17.0,27.0,84,1012,0.0
2001-12-01,15.2,27.0,82,1012,0.0
2001-12-02,14.0,27.6,82,1011,0.0
2001-12-03,14.0,27.0,78,1012,0.0
2001-12-04,14.0,27.2,79,1011,0.0
2001-12-05,14.2,28.0,79,1011,0.0
2001-12-06,14.0,28.4,78,1012,0.0
2001-12-07,14.0,29.0,77,1011,0.0
2001-12-08,15.6,28.4,75,1011,0.0
2001-12-09,14.6,29.0,76,1013,0.0
2001-12-10,14.0,28.0,76,1014,0.0
2001-12-11,15.0,28.0,80,1014,0.0
2001-12-12,14.0,27.0,76,1014,0.0
2001-12-13,15.0,25.4,84,1015,0.0
2001-12-14,14.0,25.0,85,1016,0.0
2001-12-15,14.0,26.0,79,1015,0.0
2001-12-16,13.0,26.0,78,1015,0.0
2001-12-17,13.0,25.6,80,1016,0.0
2001-12-18,11.0,25.6,82,1017,0.0
2001-12-19,11.0,25.2,81,1016,0.0
2001-12-21,12.0,23.2,82,1017,0.0
2001-12-22,11.0,24.0,79,1017,0.0
2001-12-23,13.0,25.6,76,1016,0.0
2001-12-24,11.0,25.0,75,1015,0.0
2001-12-25,12.0,25.0,79,1015,0.0
2001-12-26,11.0,25.6,81,1017,0.0
2001-12-27,11.0,25.0,79,1018,0.0
2001-12-28,10.0,26.4,78,1019,0.0
2001-12-29,12.0,26.0,77,1016,0.0
2001-12-30,13.0,25.4,72,1016,0.0
2001-12-31,13.0,25.0,70,1016,0.0
2002-01-01,11.0,24.4,69,1017,0.0
2002-01-02,10.4,24.0,71,1018,0.0
2002-01-03,11.0,24.4,73,1017,0.0
2002-01-04,12.0,25.2,73,1016,0.0
2002-01-05,12.8,26.0,69,1016,0.0
2002-01-06,12.6,26.0,67,1015,0.0
2002-01-07,15.8,26.0,67,1016,0.0
2002-01-08,15.0,26.0,65,1016,0.0
2002-01-09,15.0,26.0,67,1016,0.0
2002-01-10,13.0,25.0,68,1016,0.0
2002-01-11,12.0,26.0,72,1014,0.0
2002-01-12,12.0,26.0,67,1013,0.0
2002-01-13,13.0,27.0,69,1012,0.0
2002-01-14,12.8,28.0,67,1010,0.0
2002-01-15,15.0,28.4,73,1010,0.0
2002-01-16,17.0,28.6,65,1010,0.0
2002-01-17,17.0,30.0,64,1009,0.0
2002-01-18,19.0,29.2,67,1009,0.0
2002-01-20,18.0,29.4,64,1011,0.0
2002-01-21,17.0,28.0,69,1011,0.0
2002-01-22,17.2,28.0,69,1010,0.0
2002-01-23,18.0,23.0,78,1010,6.5
2002-01-24,14.6,24.0,73,1010,0.0
2002-01-25,12.0,25.0,72,1011,0.0
2002-01-26,10.8,27.0,72,1012,0.0
2002-01-27,12.0,28.0,68,1011,0.0
2002-01-28,14.0,21.0,83,1012,24.5
2002-01-29,12.0,23.0,77,1015,0.0
2002-01-30,15.4,24.0,75,1015,2.0
2002-01-31,13.2,24.0,74,1016,0.0
2002-02-01,12.4,25.0,71,1016,0.0
2002-02-02,12.0,25.0,74,1015,0.0
2002-02-03,12.4,26.0,72,1013,0.0
2002-02-04,12.0,26.0,69,1014,0.0
2002-02-05,12.2,27.0,69,1014,0.0
2002-02-06,12.0,29.0,69,1012,0.0
2002-02-07,15.0,30.0,68,1012,0.0
2002-02-08,19.0,28.4,64,1013,0.0
2002-02-09,18.0,29.6,61,1013,0.0
2002-02-10,19.0,29.0,63,1013,0.0
2002-02-11,17.4,30.0,62,1013,0.0
2002-02-12,20.0,28.0,62,1014,0.0
2002-02-13,18.0,27.2,66,1014,0.0
2002-02-14,17.0,27.0,63,1015,0.0
2002-02-15,14.4,26.0,67,1014,0.0
2002-02-16,14.6,26.6,69,1013,0.0
2002-02-17,14.0,29.0,66,1014,0.0
2002-02-19,17.0,31.0,58,1015,0.0
2002-02-20,17.0,31.0,57,1014,0.0
2002-02-21,16.6,31.8,61,1013,0.0
2002-02-22,18.4,31.0,55,1015,0.0
2002-02-23,17.2,31.0,58,1014,0.0
2002-02-24,18.2,33.6,56,1012,0.0
2002-02-25,19.0,31.2,61,1012,1.5
2002-02-26,19.2,29.6,61,1009,0.0
2002-02-27,19.0,29.4,57,1011,0.0
2002-02-28,17.0,31.6,59,1011,0.0
2002-03-01,17.0,31.2,66,1011,0.0
2002-03-02,19.0,33.0,58,1009,0.0
2002-03-03,21.0,29.8,60,1007,0.0
2002-03-04,18.9,30.0,58,1008,0.5
2002-03-05,16.6,30.4,59,1010,0.0
2002-03-06,18.0,31.0,56,1010,0.0
2002-03-07,16.2,31.2,57,1011,0.0
2002-03-08,19.8,32.6,62,1011,0.5
2002-03-09,22.0,32.2,61,1011,0.0
2002-03-10,21.0,34.0,53,1010,0.0
2002-03-11,25.0,34.6,52,1009,0.0
2002-03-12,22.5,32.4,51,1010,0.0
2002-03-13,20.4,32.2,50,1011,0.0
2002-03-14,20.6,34.0,50,1010,0.0
2002-03-15,21.0,33.8,47,1009,0.0
2002-03-16,22.0,33.4,53,1008,0.0
2002-03-17,21.0,34.8,55,1009,0.0
2002-03-18,22.0,35.0,45,1011,0.0
2002-03-19,20.0,37.0,47,1011,0.0
2002-03-21,23.0,36.0,46,1007,0.0
2002-03-22,23.2,37.0,51,1004,0.5
2002-03-23,25.4,37.0,52,1003,0.0
2002-03-24,25.0,34.2,50,1002,0.0
2002-03-25,25.0,36.0,46,1002,0.0
2002-03-26,24.0,33.4,57,1004,0.0
2002-03-27,24.0,34.2,59,1005,1.0
2002-03-28,22.4,31.6,61,1006,4.5
2002-03-29,25.0,32.0,51,1007,5.0
2002-03-30,23.0,33.0,58,1007,0.5
2002-03-31,23.8,35.0,57,1007,1.0
2002-04-01,25.0,34.2,62,1007,0.0
2002-04-02,23.0,34.0,71,1006,0.5
2002-04-03,20.6,27.0,83,1006,45.5
2002-04-04,20.2,30.0,85,1006,0.0
2002-04-05,23.6,32.0,79,1007,0.0
2002-04-06,24.0,35.6,75,1007,0.0
2002-04-07,25.0,35.4,76,1006,0.0
2002-04-08,25.0,37.0,72,1005,0.0
2002-04-09,22.0,35.0,74,1005,0.5
2002-04-10,21.4,34.2,78,1004,1.0
2002-04-11,20.8,30.6,79,1007,0.0
2002-04-12,20.8,31.4,73,1010,10.5
2002-04-13,19.0,31.2,71,1009,0.0
2002-04-14,23.0,35.0,72,1006,0.0
2002-04-15,25.6,34.0,76,1005,2.0
2002-04-16,27.0,34.4,77,1003,0.0
2002-04-17,27.0,35.0,75,1003,0.0
2002-04-18,26.0,35.0,73,1002,0.0
2002-04-20,27.0,35.2,74,1005,0.0
2002-04-21,27.0,37.0,65,1003,0.0
2002-04-22,22.8,36.0,69,1003,0.0
2002-04-23,21.6,36.0,66,1005,0.0
2002-04-24,23.0,36.0,70,1004,0.0
2002-04-25,23.0,37.0,69,1004,0.5
2002-04-26,24.8,37.0,68,1002,0.0
2002-04-27,23.2,37.0,67,1004,0.0
2002-04-28,26.0,37.0,70,1003,0.0
2002-04-29,26.0,38.0,70,1001,0.0
2002-04-30,27.0,35.0,74,1002,0.0
2002-05-01,27.2,36.0,71,1002,0.0
2002-05-02,26.4,35.6,67,1003,0.0
2002-05-03,24.6,37.0,64,1003,0.0
2002-05-04,24.0,36.0,70,1002,1.0
2002-05-05,27.0,36.0,75,1000,0.0
2002-05-06,24.0,37.0,74,1001,2.0
2002-05-07,24.0,35.0,75,1002,0.0
2002-05-08,28.0,38.0,68,1000,0.0
2002-05-09,27.0,37.0,75,1000,0.0
2002-05-10,26.0,35.0,72,999,1.5
2002-05-11,23.0,36.0,76,996,0.5
2002-05-12,23.0,38.0,69,996,0.0
2002-05-13,28.6,37.0,69,999,0.0
2002-05-14,25.8,34.0,79,1001,10.5
2002-05-15,25.0,32.0,82,1002,49.0
2002-05-16,25.4,33.0,76,999,3.5
2002-05-17,26.0,36.0,71,997,0.0
2002-05-18,27.4,37.0,69,994,3.0
2002-05-20,29.0,44.0,56,991,0.0
2002-05-21,30.0,41.0,59,995,0.0
2002-05-22,30.0,39.0,65,997,0.0
2002-05-23,22.0,37.2,71,1001,0.0
2002-05-24,23.0,33.0,77,1004,6.0
2002-05-25,24.4,35.0,75,1003,9.0
2002-05-26,25.7,35.0,72,1001,13.0
2002-05-27,22.4,36.0,72,1001,5.5
2002-05-28,23.0,33.0,76,1001,19.5
2002-05-29,26.0,32.0,84,1002,8.5
2002-05-30,25.0,34.0,84,1003,22.5
2002-05-31,21.0,35.0,83,1003,18.5
2002-06-01,25.0,35.0,79,1002,9.5
2002-06-02,27.0,35.8,76,1001,13.5
2002-06-03,26.6,38.0,71,1000,12.0
2002-06-04,25.0,37.0,75,1000,0.5
2002-06-05,25.0,34.0,80,1000,14.0
2002-06-06,26.0,35.0,72,1000,3.5
2002-06-07,26.4,38.0,74,998,29.5
2002-06-08,26.0,36.0,75,998,8.5
2002-06-09,25.4,33.0,83,999,56.0
2002-06-10,25.4,33.0,84,1000,21.5
2002-06-11,25.0,32.0,85,1001,13.0
2002-06-12,25.2,28.0,91,999,27.0
2002-06-13,26.0,30.0,87,997,23.5
2002-06-14,27.2,34.2,78,997,17.5
2002-06-15,26.0,34.6,76,998,25.5
2002-06-16,28.0,35.2,76,999,37.0
2002-06-17,26.0,34.6,76,1000,1.5
2002-06-19,28.0,34.8,75,997,4.0
2002-06-20,28.0,34.6,74,995,8.0
2002-06-21,27.0,33.0,77,993,4.5
2002-06-22,26.0,29.0,89,992,10.5
2002-06-23,25.0,30.0,87,995,54.0
2002-06-24,25.0,29.0,87,999,13.0
2002-06-25,25.0,32.0,83,999,26.0
2002-06-26,26.0,30.0,86,1002,8.0
2002-06-27,27.2,34.0,74,1003,2.5
2002-06-28,26.4,34.8,80,1003,25.5
2002-06-29,27.4,35.0,79,1001,3.0
2002-06-30,27.0,30.4,88,999,6.5
2002-07-01,25.8,35.0,82,997,22.5
2002-07-02,25.0,29.0,92,997,19.0
2002-07-03,26.4,30.0,89,997,21.5
2002-07-04,26.2,33.0,79,998,10.0
2002-07-05,28.0,36.0,76,999,0.5
2002-07-06,28.0,34.0,73,997,12.0
2002-07-07,28.0,37.0,68,995,9.5
2002-07-08,29.8,36.0,67,995,5.0
2002-07-09,29.8,38.0,65,996,1.0
2002-07-10,30.4,39.0,63,996,15.5
2002-07-11,26.8,38.4,70,995,0.5
2002-07-12,29.0,35.4,72,997,0.0
2002-07-13,29.0,36.6,70,998,0.0
2002-07-14,26.0,37.0,77,998,4.0
2002-07-15,26.0,34.4,71,998,9.0
2002-07-16,26.0,33.4,83,997,10.0
2002-07-17,26.0,33.0,84,998,2.0
2002-07-19,26.0,30.2,90,1000,2.5
2002-07-20,26.0,34.4,85,999,11.0
2002-07-21,25.6,31.0,89,997,10.5
2002-07-22,25.4,28.0,91,999,8.0
2002-07-23,26.0,34.0,78,999,0.5
2002-07-24,27.8,37.0,67,998,2.0
2002-07-25,30.0,37.0,66,998,0.5
2002-07-26,30.0,38.0,62,997,0.0
2002-07-27,27.3,37.0,68,998,6.0
2002-07-28,26.0,34.8,77,1000,5.5
2002-07-29,21.0,32.6,82,999,19.5
2002-07-30,27.9,33.0,79,998,6.0
2002-07-31,27.0,31.0,82,999,3.5
2002-08-01,27.0,33.4,77,1001,5.5
2002-08-02,27.0,32.6,82,1001,5.5
2002-08-03,26.0,30.2,90,1000,7.5
2002-08-04,25.0,32.8,86,999,7.0
2002-08-05,26.0,30.0,86,998,7.5
2002-08-06,26.2,34.8,78,997,1.5
2002-08-07,27.0,34.0,75,997,3.0
2002-08-08,27.8,33.2,75,996,8.0
2002-08-09,27.8,32.6,79,995,4.5
2002-08-10,28.0,32.0,80,995,10.5
2002-08-11,26.4,31.4,87,996,14.5
2002-08-12,26.0,30.0,87,996,11.0
2002-08-13,26.0,30.4,86,997,12.0
2002-08-14,26.0,31.0,82,996,8.5
2002-08-15,26.4,30.6,83,994,14.5
2002-08-16,26.0,30.6,85,993,6.5
2002-08-18,26.8,32.0,80,997,6.5
2002-08-19,27.4,34.0,73,998,9.5
2002-08-20,27.1,31.2,83,998,12.0
2002-08-21,27.0,33.0,79,1000,3.5
2002-08-22,27.0,33.0,77,1000,6.5
2002-08-23,25.4,28.2,87,1003,9.5
2002-08-24,26.6,30.0,84,1007,14.5
2002-08-25,26.4,34.0,74,1007,0.5
2002-08-26,27.5,35.0,73,1005,1.5
2002-08-27,25.0,29.4,83,1003,16.5
2002-08-28,25.6,32.0,82,1003,17.0
2002-08-29,26.6,32.0,78,1003,7.0
2002-08-30,26.8,31.4,81,1003,5.5
2002-08-31,26.6,31.0,83,1002,15.0
2002-09-01,26.0,31.0,82,1004,12.5
2002-09-02,26.6,31.4,84,1005,10.0
2002-09-03,27.0,31.6,87,1005,11.5
2002-09-04,23.0,29.4,92,1003,2.5
2002-09-05,24.0,32.0,83,1002,11.0
2002-09-06,26.0,32.4,81,1002,1.5
2002-09-07,26.0,32.4,80,1000,3.5
2002-09-08,26.0,34.0,78,999,3.5
2002-09-09,26.0,30.0,88,998,18.0
2002-09-10,26.0,27.0,88,998,34.0
2002-09-11,25.0,27.0,90,1001,14.5
2002-09-12,26.0,31.4,86,1005,9.0
2002-09-13,26.4,33.2,81,1007,0.5
2002-09-14,26.2,33.6,80,1006,1.0
2002-09-15,26.7,33.0,83,1006,8.0
2002-09-17,24.0,34.4,73,1004,0.0
2002-09-18,27.0,34.0,72,1005,0.0
2002-09-19,26.6,33.2,72,1005,0.0
2002-09-20,25.6,34.6,81,1005,14.5
2002-09-21,25.0,32.0,82,1005,14.5
2002-09-22,26.0,30.0,82,1004,8.0
2002-09-23,25.0,30.6,86,1003,7.5
2002-09-24,26.0,30.0,85,1000,18.0
2002-09-25,25.4,32.8,82,1003,8.0
2002-09-26,26.0,32.0,82,1004,1.5
2002-09-27,26.5,31.8,86,1004,9.5
2002-09-28,26.0,30.4,89,1006,4.5
2002-09-29,26.0,32.2,77,1006,1.5
2002-09-30,27.0,34.0,74,1007,0.0
2002-10-01,26.8,35.0,70,1008,0.0
2002-10-02,25.0,34.2,80,1007,0.0
2002-10-03,24.0,34.0,79,1006,0.0
2002-10-04,25.2,34.0,77,1007,0.0
2002-10-05,26.0,34.0,78,1007,0.0
2002-10-06,26.8,34.0,80,1008,6.0
2002-10-07,26.4,35.0,78,1009,1.0
2002-10-08,24.8,34.0,82,1010,5.0
2002-10-09,24.0,33.0,81,1011,3.5
2002-10-10,24.6,33.0,76,1011,1.0
2002-10-11,24.8,33.0,79,1009,1.0
2002-10-12,25.0,33.0,85,1007,4.5
2002-10-13,24.2,32.0,82,1007,3.0
2002-10-14,24.0,31.0,77,1007,8.5
2002-10-15,24.4,31.0,74,1006,0.0
2002-10-17,24.4,35.0,72,1007,0.5
2002-10-18,25.0,29.0,89,1005,22.5
2002-10-19,24.2,31.0,84,1005,6.5
2002-10-20,23.2,32.0,77,1008,0.0
2002-10-21,22.3,34.0,75,1009,0.0
2002-10-22,21.2,32.0,72,1008,0.0
2002-10-23,22.0,32.0,71,1008,0.0
2002-10-24,21.8,32.0,73,1009,0.0
2002-10-25,23.8,33.0,74,1010,0.0
2002-10-26,22.9,30.4,71,1010,0.0
2002-10-27,20.9,31.0,70,1008,0.0
2002-10-28,19.4,31.0,69,1007,0.0
2002-10-29,18.6,31.0,73,1008,0.0
2002-10-30,18.2,30.0,74,1010,0.0
2002-10-31,19.0,31.0,71,1011,0.0
2002-11-01,20.4,31.0,70,1011,0.0
2002-11-02,23.0,30.0,76,1011,0.0
2002-11-03,22.3,32.0,74,1012,0.0
2002-11-04,21.8,31.0,73,1011,0.0
2002-11-05,22.2,30.0,73,1011,0.0
2002-11-06,23.4,32.0,77,1011,0.0
2002-11-07,22.2,31.0,75,1013,0.0
2002-11-08,21.2,31.0,70,1012,0.0
2002-11-09,21.0,31.0,70,1012,0.0
2002-11-10,23.0,31.0,69,1010,0.0
2002-11-11,22.3,28.0,80,1010,22.5
2002-11-12,21.2,23.0,94,1006,75.5
2002-11-13,20.2,27.0,86,1007,0.0
2002-11-14,19.2,28.0,80,1009,0.0
2002-11-15,18.0,29.0,75,1011,0.0
2002-11-16,17.0,28.0,73,1011,0.0
2002-11-17,16.8,28.0,76,1011,0.0
2002-11-18,18.6,28.0,75,1010,0.0
2002-11-19,18.0,29.0,72,1010,0.0
2002-11-20,17.0,29.0,72,1011,0.0
2002-11-21,17.0,28.2,74,1012,0.0
2002-11-22,17.6,27.8,79,1010,0.0
2002-11-23,18.0,28.2,77,1009,0.0
2002-11-24,18.2,28.0,79,1009,0.0
2002-11-25,17.8,29.2,76,1008,0.0
2002-11-26,17.8,29.8,76,1009,0.0
2002-11-27,19.0,29.0,73,1011,0.0
2002-11-28,18.6,28.8,76,1012,0.0
2002-11-29,19.0,29.2,72,1012,0.0
2002-11-30,17.8,29.0,77,1011,0.0
2002-12-01,16.4,29.0,72,1010,0.0
2002-12-02,15.6,28.0,74,1012,0.0
2002-12-03,15.8,28.0,73,1013,0.0
2002-12-04,14.0,27.6,70,1013,0.0
2002-12-05,14.2,28.0,75,1013,0.0
2002-12-06,14.8,28.0,77,1013,0.0
2002-12-07,14.4,28.0,75,1013,0.0
2002-12-08,13.6,26.8,76,1013,0.0
2002-12-09,13.0,26.8,74,1014,0.0
2002-12-10,12.8,27.4,69,1014,0.0
2002-12-11,13.0,26.6,73,1015,0.0
2002-12-12,14.8,27.0,74,1017,0.0
2002-12-13,14.6,26.6,75,1017,0.0
2002-12-15,14.8,27.2,73,1014,0.0
2002-12-16,14.8,27.0,74,1013,0.0
2002-12-17,15.2,27.0,74,1012,0.0
2002-12-18,15.6,28.2,79,1011,0.0
2002-12-19,15.8,29.8,78,1009,0.0
2002-12-20,19.2,29.8,75,1008,0.0
2002-12-21,16.6,29.6,75,1009,0.0
2002-12-22,15.4,26.8,77,1012,0.0
2002-12-23,14.6,23.0,85,1013,0.0
2002-12-24,14.4,22.8,87,1012,0.0
2002-12-25,14.4,23.6,86,1012,1.0
2002-12-26,15.4,26.0,81,1012,0.0
2002-12-27,14.2,25.0,74,1012,0.0
2002-12-28,12.8,24.6,74,1013,0.0
2002-12-29,12.3,23.6,73,1014,0.0
2002-12-30,11.0,23.4,76,1015,0.0
2002-12-31,10.4,23.4,73,1012,0.0
2003-01-01,12.6,23.0,80,1013,0.0
2003-01-02,14.0,24.4,77,1017,0.0
2003-01-03,13.8,25.0,74,1016,0.0
2003-01-04,14.4,24.6,72,1014,0.0
2003-01-05,11.8,22.2,72,1015,0.0
2003-01-06,11.1,28.0,71,1017,0.0
2003-01-07,10.0,21.2,76,1016,0.0
2003-01-08,9.8,19.4,80,1016,0.0
2003-01-09,10.2,18.6,78,1017,0.0
2003-01-10,9.4,21.6,79,1017,0.0
2003-01-11,10.0,21.0,74,1017,0.0
2003-01-12,9.2,22.6,70,1017,0.0
2003-01-14,11.4,21.6,73,1017,0.0
2003-01-15,9.6,21.4,81,1017,0.0
2003-01-16,9.6,22.4,77,1016,0.0
2003-01-17,11.4,23.2,78,1017,0.0
2003-01-18,11.2,24.4,74,1017,0.0
2003-01-19,11.6,25.2,70,1016,0.0
2003-01-20,11.6,24.6,65,1014,0.0
2003-01-21,11.4,22.6,71,1013,0.0
2003-01-22,8.0,23.0,70,1013,0.0
2003-01-23,8.6,26.0,73,1010,0.0
2003-01-24,11.8,25.4,72,1009,0.0
2003-01-25,12.4,25.0,72,1011,0.0
2003-01-26,15.6,26.8,68,1012,0.0
2003-01-27,13.4,27.4,68,1013,0.0
2003-01-28,14.0,27.6,71,1013,0.0
2003-01-29,14.2,25.6,75,1013,0.0
2003-01-30,16.6,26.6,75,1013,0.0
2003-01-31,17.2,26.6,77,1014,0.0
2003-02-01,18.0,29.6,71,1016,0.0
2003-02-02,16.4,28.0,72,1017,0.0
2003-02-03,17.2,29.0,69,1015,0.0
2003-02-04,17.8,27.0,72,1015,0.0
2003-02-05,15.2,23.2,77,1015,0.0
2003-02-06,14.0,27.2,74,1013,0.0
2003-02-07,16.8,28.0,71,1011,0.0
2003-02-08,17.0,29.4,70,1010,0.0
2003-02-09,19.0,30.0,69,1009,4.5
2003-02-10,18.6,30.0,66,1011,1.5
2003-02-11,18.6,30.0,66,1011,0.0
2003-02-13,19.0,25.0,85,1010,3.5
2003-02-14,16.2,27.0,75,1011,0.0
2003-02-15,15.4,29.0,67,1013,0.0
2003-02-16,17.4,31.0,68,1014,0.0
2003-02-17,18.0,32.0,72,1013,0.0
2003-02-18,18.2,33.0,66,1012,0.0
2003-02-19,19.1,31.0,68,1012,0.5
2003-02-20,17.8,32.0,67,1012,0.0
2003-02-21,19.0,30.0,68,1013,0.0
2003-02-22,16.4,29.0,62,1014,0.0
2003-02-23,15.2,30.0,60,1012,0.0
2003-02-24,16.4,30.2,60,1011,0.0
2003-02-25,20.4,35.0,64,1009,0.0
2003-02-26,22.2,34.0,58,1009,0.0
2003-02-27,22.0,34.0,68,1010,0.0
2003-02-28,23.0,35.0,69,1010,0.0
2003-03-01,22.0,33.4,65,1008,0.0
2003-03-02,23.6,35.0,59,1007,0.0
2003-03-03,24.6,37.0,58,1006,0.0
2003-03-04,23.7,33.0,55,1005,0.0
2003-03-05,15.4,25.4,48,1008,0.0
2003-03-06,14.6,27.2,57,1011,0.0
2003-03-07,14.6,29.0,55,1010,0.0
2003-03-08,13.6,30.2,57,1010,0.0
2003-03-09,15.6,30.6,53,1011,0.0
2003-03-10,17.0,32.2,64,1010,0.0
2003-03-11,22.0,29.4,79,1009,0.0
2003-03-12,17.8,28.4,85,1012,15.0
2003-03-13,17.4,29.0,74,1014,9.5
2003-03-15,21.4,31.0,82,1008,0.5
2003-03-16,23.2,33.0,76,1008,3.0
2003-03-17,23.0,27.2,81,1011,5.5
2003-03-18,22.8,31.0,77,1011,2.5
2003-03-19,20.0,33.0,73,1010,0.0
2003-03-20,19.6,33.0,66,1009,0.0
2003-03-21,22.3,34.0,60,1009,0.0
2003-03-22,22.0,34.0,60,1010,0.0
2003-03-23,21.0,33.0,59,1010,0.0
2003-03-24,23.8,33.0,65,1009,0.0
2003-03-25,24.3,34.0,64,1009,0.0
2003-03-26,21.2,34.0,58,1009,1.5
2003-03-27,21.0,33.0,74,1009,1.0
2003-03-28,20.0,32.0,70,1008,0.0
2003-03-29,23.0,33.4,69,1006,0.5
2003-03-30,24.3,32.8,78,1005,8.5
2003-03-31,23.4,34.0,79,1004,1.5
2003-04-01,26.0,35.0,62,1004,0.0
2003-04-02,26.4,35.0,71,1003,0.0
2003-04-03,26.0,35.0,78,1004,0.5
2003-04-04,25.0,33.0,78,1005,14.0
2003-04-05,24.2,34.0,71,1007,12.0
2003-04-06,24.0,36.0,63,1008,0.0
2003-04-07,26.0,36.0,65,1009,0.0
2003-04-08,27.4,37.0,59,1007,0.0
2003-04-09,26.0,36.4,64,1006,0.5
2003-04-10,25.0,35.0,72,1007,0.0
2003-04-11,24.0,36.6,72,1007,0.5
2003-04-12,27.0,37.8,68,1005,0.0
2003-04-14,26.0,36.6,73,1005,0.0
2003-04-15,23.0,33.0,65,1007,0.5
2003-04-16,23.6,36.6,73,1007,19.5
2003-04-17,25.0,35.4,78,1004,21.0
2003-04-18,26.0,35.6,76,1004,0.0
2003-04-19,25.0,35.4,76,1002,0.0
2003-04-20,26.0,35.2,73,1002,11.0
2003-04-21,26.0,36.2,73,1004,0.0
2003-04-22,26.0,36.0,71,1005,0.0
2003-04-23,27.0,36.0,70,1005,0.0
2003-04-24,27.0,36.4,68,1005,0.0
